State,Industry,Series ID,Month,Turnover
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-02-01,290
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-03-01,339.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-04-01,338
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-05-01,376.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-06-01,414.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-07-01,308.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-08-01,321
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-09-01,415.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-10-01,369
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-11-01,373.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2000-12-01,564
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-01-01,346.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-02-01,288.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-03-01,349
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-04-01,384.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-05-01,416.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-06-01,373.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-07-01,367.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-08-01,349
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-09-01,369.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-10-01,399.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-11-01,416.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2001-12-01,609.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-01-01,409.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-02-01,343.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-03-01,385.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-04-01,376.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-05-01,419.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-06-01,361.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-07-01,368.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-08-01,372.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-09-01,387
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-10-01,418.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-11-01,448.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2002-12-01,633.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-01-01,396.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-02-01,327.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-03-01,375.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-04-01,403.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-05-01,415.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-06-01,395.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-07-01,386.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-08-01,379.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-09-01,409.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-10-01,436.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-11-01,464.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2003-12-01,656.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-01-01,424.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-02-01,352.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-03-01,384.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-04-01,397.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-05-01,441
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-06-01,424.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-07-01,400.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-08-01,381.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-09-01,419.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-10-01,438.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-11-01,453.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2004-12-01,655.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-01-01,445.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-02-01,352.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-03-01,420.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-04-01,404.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-05-01,442.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-06-01,436.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-07-01,401.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-08-01,396.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-09-01,428.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-10-01,445.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-11-01,464.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2005-12-01,642
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-01-01,430.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-02-01,346.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-03-01,401.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-04-01,424.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-05-01,448.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-06-01,434
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-07-01,412.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-08-01,411.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-09-01,449.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-10-01,475.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-11-01,486.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2006-12-01,691.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-01-01,452.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-02-01,374.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-03-01,439.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-04-01,445.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-05-01,466
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-06-01,481.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-07-01,456.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-08-01,441.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-09-01,463.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-10-01,520.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-11-01,526
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2007-12-01,742.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-01-01,510.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-02-01,428.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-03-01,443
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-04-01,502.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-05-01,523.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-06-01,470.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-07-01,482
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-08-01,460.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-09-01,483.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-10-01,515.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-11-01,531.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2008-12-01,787.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-01-01,545.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-02-01,439.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-03-01,510.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-04-01,550.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-05-01,598
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-06-01,545.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-07-01,516.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-08-01,509.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-09-01,536.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-10-01,584.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-11-01,620.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2009-12-01,947.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-01-01,536.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-02-01,427.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-03-01,493.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-04-01,508.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-05-01,571.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-06-01,527.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-07-01,532.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-08-01,506.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-09-01,548.7
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-10-01,500.4
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-11-01,543.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2010-12-01,883.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-01-01,499.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-02-01,418.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-03-01,481.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-04-01,501.2
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-05-01,525.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-06-01,486.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-07-01,454.5
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-08-01,441.8
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-09-01,484.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-10-01,494.9
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-11-01,534
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2011-12-01,870.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2012-01-01,511.6
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2012-02-01,417.3
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2012-03-01,476.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2012-04-01,487.1
New South Wales,"Clothing, footwear and personal accessory retailing",A3349871W,2012-05-01,561.9
